society,dataset_file,max_dataset_size,fuzzy_sets_file,ling_vars_file,rules_file_id,interpretability_index,min_nr_datapoints,min_certainty_threshold,genetic_algo,ga_nr_gen,pop_size,trial,STEP/DATAPOINT,use_correct_interpretation,social_interpretation,certainty_interpretation,contextualize,FSQ_position_qualifier_DIST_low_distance_a,FSQ_position_qualifier_DIST_low_distance_b,FSQ_position_qualifier_DIST_low_distance_c,FSQ_position_qualifier_DIST_low_distance_d,FSQ_position_qualifier_DIST_mid_distance_a,FSQ_position_qualifier_DIST_mid_distance_b,FSQ_position_qualifier_DIST_mid_distance_c,FSQ_position_qualifier_DIST_mid_distance_d,FSQ_position_qualifier_DIST_high_distance_a,FSQ_position_qualifier_DIST_high_distance_b,FSQ_position_qualifier_DIST_high_distance_c,FSQ_position_qualifier_DIST_high_distance_d,FSQ_position_qualifier_VOLUME_low_volume_a,FSQ_position_qualifier_VOLUME_low_volume_b,FSQ_position_qualifier_VOLUME_low_volume_c,FSQ_position_qualifier_VOLUME_low_volume_d,FSQ_position_qualifier_VOLUME_mid_volume_a,FSQ_position_qualifier_VOLUME_mid_volume_b,FSQ_position_qualifier_VOLUME_mid_volume_c,FSQ_position_qualifier_VOLUME_mid_volume_d,FSQ_position_qualifier_VOLUME_high_volume_a,FSQ_position_qualifier_VOLUME_high_volume_b,FSQ_position_qualifier_VOLUME_high_volume_c,FSQ_position_qualifier_VOLUME_high_volume_d,FSQ_position_qualifier_MOVEMENTS_low_mov_a,FSQ_position_qualifier_MOVEMENTS_low_mov_b,FSQ_position_qualifier_MOVEMENTS_low_mov_c,FSQ_position_qualifier_MOVEMENTS_low_mov_d,FSQ_position_qualifier_MOVEMENTS_mid_mov_a,FSQ_position_qualifier_MOVEMENTS_mid_mov_b,FSQ_position_qualifier_MOVEMENTS_mid_mov_c,FSQ_position_qualifier_MOVEMENTS_mid_mov_d,FSQ_position_qualifier_MOVEMENTS_high_mov_a,FSQ_position_qualifier_MOVEMENTS_high_mov_b,FSQ_position_qualifier_MOVEMENTS_high_mov_c,FSQ_position_qualifier_MOVEMENTS_high_mov_d
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,20,True,POSITIVITY,"{'SOCIALITY': 0.12976382710974363, 'DUTY': -0.09001241950766874, 'POSITIVITY': 0.15000222015374753, 'MATING': 0.06073179165726507, 'ADVERSITY': 0.011355708807752395, 'INTELLECT': 0.05999156519530491, 'DECEPTION': 0.007134271843859845, 'NEGATIVITY': -0.05499688224052601}",True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,21,True,NEGATIVITY,"{'SOCIALITY': -0.5954533509643724, 'DUTY': 1.2454771370052308e-17, 'POSITIVITY': -0.09999979939859703, 'MATING': -0.19999959879719398, 'ADVERSITY': -0.04999989969929848, 'INTELLECT': -0.09999979939859696, 'DECEPTION': -0.024999949849649265, 'NEGATIVITY': 0.07499981770380812}",True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,22,True,DECEPTION,"{'SOCIALITY': 0.15499387456889774, 'DUTY': 0.016666633233099505, 'POSITIVITY': 0.16666633233099523, 'MATING': 0.04317275514710106, 'ADVERSITY': 0.0750010329591391, 'INTELLECT': 0.10000014286484556, 'DECEPTION': 0.10000014286484556, 'NEGATIVITY': -2.0648068330381983e-17}",True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,23,True,SOCIALITY,"{'SOCIALITY': 0.21135898024890587, 'DUTY': -0.028558526800403383, 'POSITIVITY': 0.19999989727231837, 'MATING': 0.1636586953555598, 'ADVERSITY': 0.02500054952559271, 'INTELLECT': 0.1000022354163963, 'DECEPTION': 0.029539743229907073, 'NEGATIVITY': -0.1000001428648457}",True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,24,True,DUTY,"{'SOCIALITY': -0.04999989969929844, 'DUTY': 0.48999901705312526, 'POSITIVITY': -0.1166929510017247, 'MATING': 0.011665284088402537, 'ADVERSITY': 0.07499981770380812, 'INTELLECT': 0.011355708807752395, 'DECEPTION': 0.11618704694960214, 'NEGATIVITY': 0.18749962387236963}",True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,25,True,INTELLECT,"{'SOCIALITY': 0.024999949849649268, 'DUTY': 0.19999959879719395, 'POSITIVITY': -0.09999979939859696, 'MATING': 0.09999979939859698, 'ADVERSITY': 0.09999979939859702, 'INTELLECT': 0.07499981770380812, 'DECEPTION': 0.17499964894754477, 'NEGATIVITY': 0.19999959879719392}",True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,26,True,ADVERSITY,"{'SOCIALITY': -0.024999949849649265, 'DUTY': 3.5988168232043795e-18, 'POSITIVITY': 3.5988168232043795e-18, 'MATING': -0.07499981770380817, 'ADVERSITY': 0.02499993865993912, 'INTELLECT': -1.834571760538204e-17, 'DECEPTION': 3.5988168232043795e-18, 'NEGATIVITY': -0.07499981770380817}",True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,27,True,MATING,"{'SOCIALITY': 0.16832782246750067, 'DUTY': -0.011665284088402499, 'POSITIVITY': 0.09999979939859693, 'MATING': 0.23333286526339328, 'ADVERSITY': 0.02500054952559271, 'INTELLECT': 0.028558526800403355, 'DECEPTION': 0.024999949849649223, 'NEGATIVITY': -0.033333266466199066}",True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,28,True,POSITIVITY,"{'SOCIALITY': 0.21135898024890587, 'DUTY': -0.07046069143936586, 'POSITIVITY': 0.19286385605635184, 'MATING': 0.025001086025722694, 'ADVERSITY': 0.049999899699298536, 'INTELLECT': 0.0795402938832718, 'DECEPTION': 0.05000159824460004, 'NEGATIVITY': -0.1000001428648457}",True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,29,True,NEGATIVITY,"{'SOCIALITY': -0.44225774212671537, 'DUTY': 0.13333306586479615, 'POSITIVITY': -0.1785630903766391, 'MATING': -0.04999989969929847, 'ADVERSITY': -0.025012360036556856, 'INTELLECT': -0.025012360036556856, 'DECEPTION': 0.09165860709839259, 'NEGATIVITY': 0.21135898024890587}",True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,30,True,DECEPTION,"{'SOCIALITY': 0.11666643263169665, 'DUTY': -4.234783519826704e-18, 'POSITIVITY': 0.1386439497628351, 'MATING': -0.02499993865993912, 'ADVERSITY': 0.07499981770380812, 'INTELLECT': 0.09999979939859713, 'DECEPTION': 0.07499981770380812, 'NEGATIVITY': -0.0613565245151864}",True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,31,True,SOCIALITY,"{'SOCIALITY': 0.2071377338513571, 'DUTY': -0.049999899699298495, 'POSITIVITY': 0.17499961802839226, 'MATING': 0.02500054952559271, 'ADVERSITY': 0.01834179134989362, 'INTELLECT': 0.0795402938832718, 'DECEPTION': 0.01834179134989362, 'NEGATIVITY': -0.15000001845947228}",True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,32,True,DUTY,"{'SOCIALITY': -0.106829290407268, 'DUTY': 0.542306604430853, 'POSITIVITY': -0.19999959879719398, 'MATING': -0.04999989969929856, 'ADVERSITY': 0.07499981770380812, 'INTELLECT': -0.02499994984964927, 'DECEPTION': 0.1295408459796415, 'NEGATIVITY': 0.24999949849649297}",True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,33,True,INTELLECT,"{'SOCIALITY': 0.04999989969929851, 'DUTY': 0.14999969909789568, 'POSITIVITY': -0.12499974924824621, 'MATING': 0.033333266466199024, 'ADVERSITY': 0.050000270488748104, 'INTELLECT': 0.07499981770380812, 'DECEPTION': 0.1204599153406804, 'NEGATIVITY': 0.1386439497628351}",True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,34,True,ADVERSITY,"{'SOCIALITY': 0.09999979939859702, 'DUTY': 1.2454771370052308e-17, 'POSITIVITY': 0.09999979939859702, 'MATING': -0.09999979939859707, 'ADVERSITY': 0.0499998996992985, 'INTELLECT': 1.2454771370052308e-17, 'DECEPTION': 1.2454771370052308e-17, 'NEGATIVITY': -0.049999899699298515}",True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,35,True,MATING,"{'SOCIALITY': 0.13056263610774976, 'DUTY': 0.06112859877881216, 'POSITIVITY': -0.01666663323309949, 'MATING': 0.23749952357166806, 'ADVERSITY': 0.02500054952559271, 'INTELLECT': 0.04833079867819163, 'DECEPTION': 0.07499983468942581, 'NEGATIVITY': 0.022239406849994862}",True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,36,True,POSITIVITY,"{'SOCIALITY': 0.12976382710974363, 'DUTY': -0.050001045043306096, 'POSITIVITY': 0.16618575846043654, 'MATING': 0.1250298165387967, 'ADVERSITY': 0.033814461935806714, 'INTELLECT': 0.05999156519530491, 'DECEPTION': 0.025001197502020508, 'NEGATIVITY': -0.05499688224052601}",True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,37,True,NEGATIVITY,"{'SOCIALITY': 0.0071543590505415, 'DUTY': 0.1183425684083066, 'POSITIVITY': -0.03333326646619899, 'MATING': 0.049999899699298536, 'ADVERSITY': 0.09999979939859702, 'INTELLECT': 0.007134271843859845, 'DECEPTION': 0.1386439497628351, 'NEGATIVITY': 0.15682798418498975}",True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,38,True,DECEPTION,"{'SOCIALITY': 0.14165992667029473, 'DUTY': 0.08333316616549767, 'POSITIVITY': 0.0749998495489478, 'MATING': 0.10000014286484556, 'ADVERSITY': 0.10000014286484556, 'INTELLECT': 0.10000014286484556, 'DECEPTION': 0.17045914072369883, 'NEGATIVITY': 0.07167986337236186}",True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,39,True,SOCIALITY,"{'SOCIALITY': 0.2000021048845394, 'DUTY': 0.04286638366770318, 'POSITIVITY': 0.12500388128157705, 'MATING': 0.10836074314999172, 'ADVERSITY': 0.02500054952559271, 'INTELLECT': 0.09286605721026794, 'DECEPTION': 0.02500054952559271, 'NEGATIVITY': -0.04284683038305239}",True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,40,True,DUTY,"{'SOCIALITY': -0.049999899699298515, 'DUTY': 0.24999949849649256, 'POSITIVITY': -0.24999949849649256, 'MATING': 0.0499998996992985, 'ADVERSITY': 0.0499998996992985, 'INTELLECT': 0.0499998996992985, 'DECEPTION': 0.199999598797194, 'NEGATIVITY': 0.24999949849649256}",True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,41,True,INTELLECT,"{'SOCIALITY': 2.170577094815673e-17, 'DUTY': 0.0750137044322431, 'POSITIVITY': -0.016666633233099533, 'MATING': -0.03864510546434081, 'ADVERSITY': 0.024999949849649223, 'INTELLECT': 0.12499974924824622, 'DECEPTION': 0.08333316616549767, 'NEGATIVITY': 0.06666653293239809}",True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,42,True,ADVERSITY,"{'SOCIALITY': 0.12499969904619992, 'DUTY': 0.07499984954894773, 'POSITIVITY': 0.0499998996992985, 'MATING': 0.024999949849649268, 'ADVERSITY': 0.07499981770380812, 'INTELLECT': 0.0499998996992985, 'DECEPTION': 0.0499998996992985, 'NEGATIVITY': 0.024999949849649223}",True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,43,True,MATING,"{'SOCIALITY': 0.16832782246750067, 'DUTY': -0.005550134930669024, 'POSITIVITY': 0.1499996990978956, 'MATING': 0.14286495546159497, 'ADVERSITY': 0.057135133965701274, 'INTELLECT': 0.03676133120745255, 'DECEPTION': 0.057135133965701274, 'NEGATIVITY': -0.011355708807752421}",True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,44,True,POSITIVITY,"{'SOCIALITY': 0.1549938745688977, 'DUTY': -0.009990128845118188, 'POSITIVITY': 0.16618575846043654, 'MATING': 0.1250298165387967, 'ADVERSITY': 0.05000161791621724, 'INTELLECT': 0.05999156519530491, 'DECEPTION': 0.04286638366770318, 'NEGATIVITY': -0.04284683038305239}",True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,45,True,NEGATIVITY,"{'SOCIALITY': -0.5230292885877509, 'DUTY': 0.10682929040726823, 'POSITIVITY': -0.13862708323995662, 'MATING': -0.14999969909789534, 'ADVERSITY': -0.025012360036556856, 'INTELLECT': -0.08333316616549745, 'DECEPTION': 0.03333326646619899, 'NEGATIVITY': 0.17499964894754477}",True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,46,True,DECEPTION,"{'SOCIALITY': 0.14165992667029473, 'DUTY': -0.03864510546434081, 'POSITIVITY': 0.13890306922367288, 'MATING': 0.025001086025722694, 'ADVERSITY': 0.0750010329591391, 'INTELLECT': 0.0750010329591391, 'DECEPTION': 0.10000014286484556, 'NEGATIVITY': -0.0295397432299071}",True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,47,True,SOCIALITY,"{'SOCIALITY': 0.2000021048845394, 'DUTY': 6.229556262120971e-18, 'POSITIVITY': 0.1573559070965173, 'MATING': 0.05000159824460004, 'ADVERSITY': 0.10000014286484556, 'INTELLECT': 0.1500000184594722, 'DECEPTION': 0.10000014286484556, 'NEGATIVITY': -0.04284683038305239}",True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,48,True,DUTY,"{'SOCIALITY': 0.025001086025722694, 'DUTY': 0.19999959879719395, 'POSITIVITY': -0.06499042625682, 'MATING': 0.09999979939859698, 'ADVERSITY': 0.07499981770380812, 'INTELLECT': 0.050000270488748104, 'DECEPTION': 0.11832678793996505, 'NEGATIVITY': 0.12832597877169177}",True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,49,True,INTELLECT,"{'SOCIALITY': -0.049999899699298515, 'DUTY': 0.1499996990978955, 'POSITIVITY': -0.12499974924824621, 'MATING': -0.02499994984964927, 'ADVERSITY': 0.02499993865993912, 'INTELLECT': 0.0499998996992985, 'DECEPTION': 0.12499974924824622, 'NEGATIVITY': 0.1499996990978955}",True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,50,True,ADVERSITY,"{'SOCIALITY': -0.09999979939859707, 'DUTY': 0.24999949849649256, 'POSITIVITY': -0.199999598797194, 'MATING': 0.0499998996992985, 'ADVERSITY': 0.09999979939859702, 'INTELLECT': 0.0499998996992985, 'DECEPTION': 0.24999949849649256, 'NEGATIVITY': 0.29999939819579097}",True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,51,True,MATING,"{'SOCIALITY': 0.24999949849649256, 'DUTY': -0.14999969909789562, 'POSITIVITY': 0.199999598797194, 'MATING': 0.1499996990978955, 'ADVERSITY': 0.0499998996992985, 'INTELLECT': 0.1499996990978955, 'DECEPTION': 0.09999979939859702, 'NEGATIVITY': -0.049999899699298515}",True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0
